DesignName,ParticipantID,TrialID,Block1,Letter1,Letter2,Modifier1,Modifier2,Size
2key,18,7749,99,Middle,Middle,CMD,CMD_Alt_Shift,1
2key,18,7750,100,Right,Right,None,None,1
2key,18,7751,101,Left,Middle,None,CMD_Alt_Shift,2
2key,18,7752,102,Left,Right,CMD_Shift,CMD,1
2key,18,7753,103,Left,Middle,CMD_Alt_Shift,Alt,1
2key,18,7754,104,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7755,105,Left,Left,Alt,CMD_Alt_Shift,1
2key,18,7756,106,Left,Right,CMD,Alt,1
2key,18,7757,107,Middle,Right,None,Alt,1
2key,18,7758,108,Right,Right,CMD,CMD,1
2key,18,7759,109,Left,Left,CMD,CMD,1
2key,18,7760,110,Right,Left,CMD_Shift,CMD_Alt_Shift,2
2key,18,7761,111,Middle,Left,None,Alt,2
2key,18,7762,112,Right,Right,CMD_Shift,Alt,2
2key,18,7763,113,Middle,Right,None,None,2
2key,18,7764,114,Middle,Right,CMD,CMD_Shift,1
2key,18,7765,115,Left,Right,CMD_Shift,None,1
2key,18,7766,116,Middle,Right,Alt,None,2
2key,18,7767,117,Middle,Left,CMD,Alt,1
2key,18,7768,118,Middle,Right,CMD,None,1
2key,18,7769,119,Left,Right,Alt,CMD,1
2key,18,7770,120,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,7771,121,Left,Left,Alt,CMD_Shift,2
2key,18,7772,122,Right,Middle,Alt,CMD,2
2key,18,7773,123,Right,Right,CMD_Shift,CMD_Shift,2
2key,18,7774,124,Right,Middle,Alt,Alt,1
2key,18,7775,125,Left,Right,CMD,CMD_Alt_Shift,2
2key,18,7776,126,Middle,Left,CMD,None,1
2key,18,7777,127,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,7778,128,Middle,Left,None,CMD_Shift,2
2key,18,7779,129,Left,Right,CMD,Alt,2
2key,18,7780,130,Left,Right,None,None,1
2key,18,7781,131,Left,Right,CMD_Shift,Alt,2
2key,18,7782,132,Right,Left,CMD,None,1
2key,18,7783,133,Right,Left,None,CMD_Alt_Shift,2
2key,18,7784,134,Middle,Middle,Alt,CMD,1
2key,18,7785,135,Middle,Middle,CMD_Shift,None,2
2key,18,7786,136,Left,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,18,7787,137,Left,Left,Alt,Alt,2
2key,18,7788,138,Middle,Left,Alt,CMD,2
2key,18,7789,139,Middle,Left,CMD_Shift,Alt,2
2key,18,7790,140,Left,Middle,Alt,Alt,2
2key,18,7791,141,Left,Middle,None,CMD_Shift,1
2key,18,7792,142,Left,Left,CMD_Shift,CMD,2
2key,18,7793,143,Middle,Right,Alt,CMD_Shift,2
2key,18,7794,144,Right,Right,CMD_Shift,CMD_Alt_Shift,2
2key,18,7795,145,Middle,Left,None,Alt,1
2key,18,7796,146,Middle,Left,CMD_Shift,CMD,1
2key,18,7797,147,Left,Middle,None,None,2
2key,18,7798,148,Left,Right,CMD,CMD_Alt_Shift,1
2key,18,7799,149,Left,Right,CMD_Alt_Shift,CMD,1
2key,18,7800,150,Left,Left,CMD_Alt_Shift,Alt,2
2key,18,7801,151,Right,Right,CMD,CMD,2
2key,18,7802,152,Right,Middle,None,Alt,2
2key,18,7803,153,Middle,Middle,CMD_Alt_Shift,Alt,1
2key,18,7804,154,Left,Middle,CMD_Alt_Shift,CMD,1
2key,18,7805,155,Middle,Middle,CMD_Alt_Shift,CMD,1
2key,18,7806,156,Left,Left,CMD_Alt_Shift,CMD_Shift,2
2key,18,7807,157,Middle,Middle,CMD_Shift,CMD,2
2key,18,7808,158,Right,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,18,7809,159,Right,Middle,CMD,CMD_Shift,2
2key,18,7810,160,Right,Left,CMD_Alt_Shift,CMD,1
2key,18,7811,161,Right,Middle,Alt,None,2
2key,18,7812,162,Left,Right,CMD_Alt_Shift,None,1
2key,18,7813,163,Left,Left,CMD_Alt_Shift,CMD,1
2key,18,7814,164,Right,Middle,None,CMD,1
2key,18,7815,165,Middle,Middle,CMD,CMD_Shift,1
2key,18,7816,166,Left,Middle,CMD_Alt_Shift,None,1
2key,18,7817,167,Left,Left,CMD_Shift,CMD_Shift,1
2key,18,7818,168,Left,Left,CMD_Shift,None,1
2key,18,7819,169,Left,Middle,CMD_Alt_Shift,None,2
2key,18,7820,170,Middle,Middle,CMD,None,1
2key,18,7821,171,Right,Left,Alt,CMD,1
2key,18,7822,172,Middle,Middle,None,Alt,2
2key,18,7823,173,Left,Left,Alt,CMD,1
2key,18,7824,174,Middle,Left,Alt,None,2
2key,18,7825,175,Right,Left,CMD,Alt,2
2key,18,7826,176,Right,Left,CMD_Shift,CMD_Alt_Shift,1
2key,18,7827,177,Right,Middle,Alt,CMD_Alt_Shift,1
2key,18,7828,178,Middle,Middle,None,CMD,1
2key,18,7829,179,Left,Right,CMD_Alt_Shift,Alt,2
2key,18,7830,180,Middle,Right,CMD_Alt_Shift,CMD,2
2key,18,7831,181,Middle,Right,CMD_Alt_Shift,CMD_Shift,1
2key,18,7832,182,Right,Right,CMD,CMD_Shift,1
2key,18,7833,183,Left,Left,Alt,Alt,1
2key,18,7834,184,Left,Left,None,CMD_Alt_Shift,1
2key,18,7835,185,Left,Left,None,CMD_Alt_Shift,2
2key,18,7836,186,Left,Right,Alt,CMD_Alt_Shift,1
2key,18,7837,187,Middle,Middle,CMD_Alt_Shift,CMD,2
2key,18,7838,188,Middle,Right,None,None,1
2key,18,7839,189,Middle,Right,Alt,CMD_Shift,1
2key,18,7840,190,Middle,Middle,CMD,CMD,1
2key,18,7841,191,Middle,Left,Alt,CMD,1
2key,18,7842,192,Middle,Left,CMD_Shift,CMD,2
2key,18,7843,193,Middle,Left,CMD_Shift,CMD_Alt_Shift,2
2key,18,7844,194,Middle,Right,None,CMD_Alt_Shift,1
2key,18,7845,195,Right,Middle,CMD,Alt,2
2key,18,7846,196,Middle,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,18,7847,197,Right,Left,None,Alt,1
2key,18,7848,198,Middle,Middle,Alt,None,1
2key,18,7849,199,Left,Right,CMD_Shift,CMD,2
2key,18,7850,200,Middle,Right,CMD_Shift,CMD_Alt_Shift,2
2key,18,7851,201,Right,Left,Alt,CMD_Shift,1
2key,18,7852,202,Middle,Right,CMD,CMD_Alt_Shift,1
2key,18,7853,203,Right,Middle,Alt,CMD_Alt_Shift,2
2key,18,7854,204,Right,Right,CMD_Alt_Shift,CMD_Shift,1
2key,18,7855,205,Right,Left,CMD,Alt,1
2key,18,7856,206,Left,Right,None,CMD_Alt_Shift,1
2key,18,7857,207,Left,Middle,None,CMD,2
2key,18,7858,208,Middle,Right,CMD_Shift,None,1
2key,18,7859,209,Right,Left,CMD,CMD_Shift,2
2key,18,7860,210,Left,Left,Alt,CMD,2
2key,18,7861,211,Middle,Right,Alt,CMD_Alt_Shift,2
2key,18,7862,212,Left,Left,None,Alt,1
2key,18,7863,213,Left,Middle,CMD_Shift,None,1
2key,18,7864,214,Left,Left,None,None,2
2key,18,7865,215,Right,Right,None,CMD_Alt_Shift,2
2key,18,7866,216,Middle,Left,CMD_Shift,None,1
2key,18,7867,217,Left,Middle,Alt,CMD_Alt_Shift,1
2key,18,7868,218,Right,Right,Alt,None,2
2key,18,7869,219,Middle,Middle,None,None,1
2key,18,7870,220,Middle,Right,CMD,Alt,1
2key,18,7871,221,Left,Right,Alt,Alt,1
2key,18,7872,222,Middle,Middle,Alt,Alt,1
2key,18,7873,223,Left,Middle,None,CMD,1
2key,18,7874,224,Middle,Middle,None,CMD_Shift,2
2key,18,7875,225,Right,Right,CMD,CMD_Alt_Shift,2
2key,18,7876,226,Left,Middle,None,CMD_Shift,2
2key,18,7877,227,Middle,Middle,None,CMD_Alt_Shift,2
2key,18,7878,228,Middle,Right,Alt,None,1
2key,18,7879,229,Middle,Left,CMD_Shift,CMD_Alt_Shift,1
2key,18,7880,230,Right,Middle,Alt,None,1
2key,18,7881,231,Right,Left,CMD_Alt_Shift,None,2
2key,18,7882,232,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7883,233,Middle,Right,CMD_Shift,None,2
2key,18,7884,234,Left,Middle,CMD_Shift,CMD,1
2key,18,7885,235,Left,Left,CMD_Shift,Alt,1
2key,18,7886,236,Middle,Right,CMD,CMD,2
2key,18,7887,237,Middle,Left,CMD_Alt_Shift,CMD,2
2key,18,7888,238,Right,Left,CMD_Alt_Shift,Alt,2
2key,18,7889,239,Left,Right,None,CMD,1
2key,18,7890,240,Middle,Right,Alt,CMD,2
2key,18,7891,241,Middle,Right,CMD_Alt_Shift,None,1
2key,18,7892,242,Left,Middle,Alt,None,1
2key,18,7893,243,Middle,Left,CMD_Alt_Shift,None,1
2key,18,7894,244,Middle,Left,None,CMD_Alt_Shift,2
2key,18,7895,245,Middle,Left,Alt,None,1
2key,18,7896,246,Middle,Right,CMD_Alt_Shift,Alt,1
2key,18,7897,247,Middle,Right,CMD_Alt_Shift,CMD,1
2key,18,7898,248,Left,Middle,None,None,1
2key,18,7899,249,Left,Right,CMD_Alt_Shift,CMD,2
2key,18,7900,250,Left,Middle,None,Alt,1
2key,18,7901,251,Right,Left,None,CMD,1
2key,18,7902,252,Left,Right,CMD_Shift,CMD_Shift,1
2key,18,7903,253,Right,Middle,CMD_Alt_Shift,CMD,2
2key,18,7904,254,Middle,Right,CMD_Alt_Shift,CMD_Shift,2
2key,18,7905,255,Left,Right,CMD_Alt_Shift,CMD_Shift,2
2key,18,7906,256,Middle,Middle,CMD,CMD_Shift,2
2key,18,7907,257,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7908,258,Left,Middle,CMD,Alt,1
2key,18,7909,259,Right,Right,None,None,2
2key,18,7910,260,Middle,Left,CMD,CMD_Alt_Shift,1
2key,18,7911,261,Left,Left,CMD,None,2
2key,18,7912,262,Middle,Right,CMD_Shift,CMD,1
2key,18,7913,263,Left,Left,CMD,CMD_Shift,1
2key,18,7914,264,Right,Middle,CMD_Shift,None,1
2key,18,7915,265,Left,Middle,Alt,Alt,1
2key,18,7916,266,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7917,267,Right,Right,CMD,Alt,1
2key,18,7918,268,Right,Left,CMD,None,2
2key,18,7919,269,Right,Right,CMD_Shift,None,1
2key,18,7920,270,Right,Right,CMD,None,1
2key,18,7921,271,Middle,Left,CMD,CMD,2
2key,18,7922,272,Left,Left,CMD,CMD_Shift,2
2key,18,7923,273,Middle,Left,None,CMD,2
2key,18,7924,274,Left,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7925,275,Left,Right,CMD,CMD,2
2key,18,7926,276,Left,Right,CMD,CMD_Shift,2
2key,18,7927,277,Left,Left,CMD,None,1
2key,18,7928,278,Middle,Middle,CMD_Alt_Shift,Alt,2
2key,18,7929,279,Middle,Left,CMD_Alt_Shift,None,2
2key,18,7930,280,Middle,Middle,CMD_Shift,CMD_Shift,1
2key,18,7931,281,Right,Middle,CMD,CMD_Shift,1
2key,18,7932,282,Middle,Right,Alt,CMD,1
2key,18,7933,283,Middle,Right,CMD_Alt_Shift,None,2
2key,18,7934,284,Middle,Left,CMD_Alt_Shift,CMD_Shift,2
2key,18,7935,285,Right,Left,None,None,1
2key,18,7936,286,Left,Middle,CMD,CMD,1
2key,18,7937,287,Middle,Middle,None,CMD_Alt_Shift,1
2key,18,7938,288,Left,Middle,CMD_Alt_Shift,CMD,2
2key,18,7939,289,Right,Left,CMD_Alt_Shift,CMD_Shift,1
2key,18,7940,290,Right,Left,CMD_Alt_Shift,CMD_Shift,2
2key,18,7941,291,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,7942,292,Right,Middle,CMD,CMD_Alt_Shift,1
2key,18,7943,293,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,7944,294,Middle,Left,CMD,CMD_Shift,2
2key,18,7945,295,Right,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,18,7946,296,Left,Right,CMD,CMD_Shift,1
2key,18,7947,297,Middle,Left,CMD,CMD,1
2key,18,7948,298,Right,Right,CMD_Alt_Shift,Alt,1
2key,18,7949,299,Middle,Left,Alt,CMD_Shift,2
2key,18,7950,300,Right,Left,CMD,CMD,2
2key,18,7951,301,Right,Middle,CMD_Shift,CMD,1
2key,18,7952,302,Right,Middle,CMD,None,2
2key,18,7953,303,Right,Left,CMD,CMD_Alt_Shift,1
2key,18,7954,304,Right,Middle,CMD_Shift,Alt,2
2key,18,7955,305,Middle,Left,Alt,CMD_Alt_Shift,2
2key,18,7956,306,Left,Right,Alt,CMD,2
2key,18,7957,307,Right,Middle,None,Alt,1
2key,18,7958,308,Middle,Left,CMD_Alt_Shift,CMD,1
2key,18,7959,309,Middle,Left,None,None,1
2key,18,7960,310,Right,Right,CMD,None,2
2key,18,7961,311,Left,Middle,Alt,CMD_Shift,2
2key,18,7962,312,Right,Right,Alt,CMD_Shift,1
2key,18,7963,313,Middle,Left,CMD_Shift,CMD_Shift,1
2key,18,7964,314,Left,Right,Alt,CMD_Shift,1
2key,18,7965,315,Left,Left,CMD_Alt_Shift,Alt,1
2key,18,7966,316,Left,Right,CMD_Shift,CMD_Shift,2
2key,18,7967,317,Right,Right,Alt,None,1
2key,18,7968,318,Right,Right,Alt,CMD_Shift,2
2key,18,7969,319,Middle,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,18,7970,320,Left,Right,None,Alt,2
2key,18,7971,321,Middle,Left,None,CMD_Alt_Shift,1
2key,18,7972,322,Middle,Right,None,CMD_Shift,1
2key,18,7973,323,Left,Right,None,Alt,1
2key,18,7974,324,Right,Left,Alt,CMD_Alt_Shift,1
2key,18,7975,325,Right,Right,Alt,Alt,1
2key,18,7976,326,Right,Left,None,CMD_Shift,2
2key,18,7977,327,Right,Left,CMD,CMD_Alt_Shift,2
2key,18,7978,328,Left,Middle,CMD_Shift,CMD_Shift,1
2key,18,7979,329,Right,Left,Alt,CMD_Alt_Shift,2
2key,18,7980,330,Middle,Middle,Alt,CMD_Shift,2
2key,18,7981,331,Left,Right,CMD_Shift,CMD_Alt_Shift,2
2key,18,7982,332,Right,Middle,CMD_Shift,CMD_Shift,2
2key,18,7983,333,Right,Middle,None,CMD_Shift,2
2key,18,7984,334,Middle,Middle,None,CMD_Shift,1
2key,18,7985,335,Middle,Middle,CMD_Shift,CMD,1
2key,18,7986,336,Left,Right,CMD_Alt_Shift,CMD_Shift,1
2key,18,7987,337,Left,Left,None,CMD,1
2key,18,7988,338,Left,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,18,7989,339,Left,Left,CMD,CMD_Alt_Shift,1
2key,18,7990,340,Middle,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,18,7991,341,Middle,Left,CMD,CMD_Shift,1
2key,18,7992,342,Left,Right,None,CMD,2
2key,18,7993,343,Middle,Middle,CMD_Shift,Alt,1
2key,18,7994,344,Middle,Middle,None,Alt,1
2key,18,7995,345,Right,Right,None,CMD_Shift,1
2key,18,7996,346,Right,Left,None,CMD_Alt_Shift,1
2key,18,7997,347,Right,Left,CMD_Shift,Alt,1
2key,18,7998,348,Middle,Right,Alt,CMD_Alt_Shift,1
2key,18,7999,349,Left,Left,CMD_Shift,CMD,1
2key,18,8000,350,Middle,Right,None,Alt,2
2key,18,8001,351,Middle,Left,CMD,CMD_Alt_Shift,2
2key,18,8002,352,Left,Middle,Alt,CMD,2
2key,18,8003,353,Right,Right,CMD,Alt,2
2key,18,8004,354,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,8005,355,Middle,Left,Alt,Alt,2
2key,18,8006,356,Right,Middle,CMD,CMD,1
2key,18,8007,357,Right,Middle,CMD_Alt_Shift,None,1
2key,18,8008,358,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,8009,359,Left,Right,None,CMD_Shift,1
2key,18,8010,360,Right,Left,Alt,Alt,1
2key,18,8011,361,Left,Left,CMD_Alt_Shift,None,1
2key,18,8012,362,Left,Middle,CMD,None,1
2key,18,8013,363,Right,Middle,CMD,Alt,1
2key,18,8014,364,Left,Middle,CMD,CMD,2
2key,18,8015,365,Left,Middle,CMD,CMD_Alt_Shift,2
2key,18,8016,366,Right,Right,CMD_Shift,CMD,1
2key,18,8017,367,Left,Right,Alt,Alt,2
2key,18,8018,368,Left,Left,CMD_Alt_Shift,None,2
2key,18,8019,369,Left,Middle,Alt,CMD_Alt_Shift,2
2key,18,8020,370,Left,Left,CMD,Alt,2
2key,18,8021,371,Left,Left,CMD,Alt,1
2key,18,8022,372,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,8023,373,Right,Middle,CMD_Shift,CMD_Shift,1
2key,18,8024,374,Right,Right,CMD_Alt_Shift,CMD,2
2key,18,8025,375,Left,Left,CMD_Shift,CMD_Alt_Shift,1
2key,18,8026,376,Left,Middle,CMD_Shift,CMD_Shift,2
2key,18,8027,377,Middle,Right,Alt,Alt,2
2key,18,8028,378,Middle,Left,CMD_Shift,Alt,1
2key,18,8029,379,Left,Middle,CMD_Shift,Alt,2
2key,18,8030,380,Right,Right,CMD_Shift,CMD_Shift,1
2key,18,8031,381,Left,Middle,CMD,Alt,2
2key,18,8032,382,Left,Left,None,None,1
2key,18,8033,383,Left,Right,Alt,None,2
2key,18,8034,384,Right,Middle,Alt,CMD,1
2key,18,8035,385,Right,Left,None,Alt,2
2key,18,8036,386,Right,Middle,CMD,CMD_Alt_Shift,2
2key,18,8037,387,Middle,Right,None,CMD,2
2key,18,8038,388,Left,Left,CMD,CMD,2
2key,18,8039,389,Middle,Left,None,CMD,1
2key,18,8040,390,Left,Left,None,CMD_Shift,2
2key,18,8041,391,Middle,Right,CMD_Shift,CMD,2
2key,18,8042,392,Right,Left,Alt,None,2
2key,18,8043,393,Right,Right,Alt,CMD_Alt_Shift,1
2key,18,8044,394,Left,Middle,Alt,None,2
2key,18,8045,395,Left,Right,CMD,None,1
2key,18,8046,396,Middle,Middle,CMD_Shift,Alt,2
2key,18,8047,397,Middle,Right,CMD_Shift,CMD_Shift,2
2key,18,8048,398,Middle,Middle,CMD_Shift,CMD_Shift,2
2key,18,8049,399,Right,Right,Alt,Alt,2
2key,18,8050,400,Middle,Middle,Alt,None,2
2key,18,8051,401,Middle,Left,CMD,Alt,2
2key,18,8052,402,Right,Right,None,CMD_Alt_Shift,1
2key,18,8053,403,Right,Left,CMD,CMD,1
2key,18,8054,404,Right,Left,CMD_Alt_Shift,CMD,2
2key,18,8055,405,Middle,Middle,CMD,CMD_Alt_Shift,2
2key,18,8056,406,Middle,Left,None,CMD_Shift,1
2key,18,8057,407,Middle,Right,None,CMD_Alt_Shift,2
2key,18,8058,408,Right,Left,CMD_Shift,Alt,2
2key,18,8059,409,Middle,Middle,Alt,CMD_Alt_Shift,1
2key,18,8060,410,Middle,Middle,Alt,CMD,2
2key,18,8061,411,Right,Right,CMD_Alt_Shift,None,2
2key,18,8062,412,Left,Right,CMD,None,2
2key,18,8063,413,Right,Middle,CMD_Alt_Shift,None,2
2key,18,8064,414,Right,Left,CMD,CMD_Shift,1
2key,18,8065,415,Right,Right,Alt,CMD,2
2key,18,8066,416,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,18,8067,417,Left,Right,None,None,2
2key,18,8068,418,Right,Left,CMD_Shift,None,1
2key,18,8069,419,Middle,Right,CMD,CMD,1
2key,18,8070,420,Left,Left,CMD_Shift,CMD_Alt_Shift,2
2key,18,8071,421,Middle,Left,CMD_Alt_Shift,Alt,1
2key,18,8072,422,Middle,Right,CMD_Shift,CMD_Alt_Shift,1
2key,18,8073,423,Right,Left,CMD_Shift,CMD_Shift,2
2key,18,8074,424,Left,Left,CMD_Alt_Shift,CMD,2
2key,18,8075,425,Middle,Middle,CMD_Alt_Shift,None,1
2key,18,8076,426,Right,Left,CMD_Shift,CMD_Shift,1
2key,18,8077,427,Middle,Left,None,None,2
2key,18,8078,428,Left,Left,CMD_Shift,Alt,2
2key,18,8079,429,Left,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,18,8080,430,Middle,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,18,8081,431,Left,Left,Alt,CMD_Alt_Shift,2
2key,18,8082,432,Right,Right,Alt,CMD_Alt_Shift,2
2key,18,8083,433,Middle,Right,CMD_Alt_Shift,Alt,2
2key,18,8084,434,Middle,Right,None,CMD_Shift,2
2key,18,8085,435,Middle,Right,CMD,CMD_Alt_Shift,2
2key,18,8086,436,Left,Middle,Alt,CMD_Shift,1
2key,18,8087,437,Right,Middle,Alt,CMD_Shift,1
2key,18,8088,438,Middle,Middle,None,None,2
2key,18,8089,439,Left,Right,None,CMD_Alt_Shift,2
2key,18,8090,440,Left,Left,None,Alt,2
2key,18,8091,441,Right,Middle,CMD,None,1
2key,18,8092,442,Left,Right,None,CMD_Shift,2
2key,18,8093,443,Right,Middle,None,CMD_Alt_Shift,2
2key,18,8094,444,Left,Left,Alt,None,2
2key,18,8095,445,Left,Left,CMD_Shift,None,2
2key,18,8096,446,Right,Left,CMD_Shift,CMD,1
2key,18,8097,447,Right,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,18,8098,448,Right,Left,None,CMD_Shift,1
2key,18,8099,449,Left,Left,CMD,CMD_Alt_Shift,2
2key,18,8100,450,Right,Right,CMD_Alt_Shift,None,1
2key,19,8101,1,Right,Middle,None,CMD_Shift,2
2key,19,8102,2,Left,Middle,CMD,CMD_Alt_Shift,2
2key,19,8103,3,Left,Right,CMD_Shift,CMD,1
2key,19,8104,4,Left,Left,CMD_Shift,CMD_Alt_Shift,1
2key,19,8105,5,Left,Middle,None,CMD_Shift,1
2key,19,8106,6,Middle,Middle,CMD_Alt_Shift,CMD,1
2key,19,8107,7,Right,Middle,Alt,CMD_Shift,1
2key,19,8108,8,Left,Right,CMD,CMD,2
2key,19,8109,9,Left,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,19,8110,10,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,19,8111,11,Right,Right,Alt,CMD,2
2key,19,8112,12,Left,Middle,Alt,CMD,2
2key,19,8113,13,Middle,Middle,CMD_Shift,None,1
2key,19,8114,14,Left,Middle,CMD_Shift,CMD,1
2key,19,8115,15,Right,Right,CMD_Shift,Alt,1
2key,19,8116,16,Left,Right,CMD_Alt_Shift,CMD,1
2key,19,8117,17,Middle,Left,CMD_Shift,CMD,1
2key,19,8118,18,Right,Left,Alt,CMD_Shift,1
2key,19,8119,19,Middle,Right,CMD,CMD,1
2key,19,8120,20,Middle,Middle,CMD,Alt,1
2key,19,8121,21,Left,Right,CMD_Shift,None,1
2key,19,8122,22,Right,Left,None,Alt,1
2key,19,8123,23,Middle,Middle,None,Alt,1
2key,19,8124,24,Middle,Middle,CMD,CMD_Shift,1
2key,19,8125,25,Right,Middle,None,CMD,1
2key,19,8126,26,Right,Middle,None,CMD_Alt_Shift,2
2key,19,8127,27,Middle,Middle,Alt,CMD_Shift,1
2key,19,8128,28,Middle,Left,CMD_Alt_Shift,CMD_Shift,1
2key,19,8129,29,Middle,Left,Alt,Alt,2
2key,19,8130,30,Right,Right,CMD,CMD_Alt_Shift,2
2key,19,8131,31,Left,Middle,CMD_Shift,Alt,2
2key,19,8132,32,Right,Right,CMD_Shift,CMD,1
2key,19,8133,33,Right,Right,CMD_Shift,CMD_Alt_Shift,2
2key,19,8134,34,Right,Middle,None,Alt,1
2key,19,8135,35,Middle,Left,Alt,CMD_Alt_Shift,2
2key,19,8136,36,Right,Middle,CMD_Shift,CMD,1
2key,19,8137,37,Right,Left,Alt,None,2
2key,19,8138,38,Right,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,19,8139,39,Right,Left,CMD_Alt_Shift,Alt,2
2key,19,8140,40,Middle,Middle,CMD,CMD,1
2key,19,8141,41,Left,Right,None,None,1
2key,19,8142,42,Right,Middle,CMD,Alt,1
2key,19,8143,43,Middle,Left,Alt,CMD_Shift,2
2key,19,8144,44,Right,Right,CMD,CMD_Alt_Shift,1
2key,19,8145,45,Left,Left,Alt,CMD_Shift,2
2key,19,8146,46,Right,Right,None,CMD,2
2key,19,8147,47,Right,Right,None,CMD_Shift,1
2key,19,8148,48,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,19,8149,49,Right,Middle,CMD_Shift,Alt,1
2key,19,8150,50,Middle,Left,CMD_Alt_Shift,CMD_Shift,2
2key,19,8151,51,Right,Right,None,Alt,1
2key,19,8152,52,Left,Middle,CMD,CMD_Alt_Shift,1
2key,19,8153,53,Right,Left,None,CMD,1
2key,19,8154,54,Right,Left,Alt,CMD_Alt_Shift,1
2key,19,8155,55,Right,Left,CMD_Shift,Alt,1
2key,19,8156,56,Left,Right,CMD_Shift,CMD_Alt_Shift,2
2key,19,8157,57,Right,Left,Alt,Alt,1
2key,19,8158,58,Right,Left,CMD_Alt_Shift,None,2
2key,19,8159,59,Middle,Right,CMD,CMD_Alt_Shift,1
2key,19,8160,60,Middle,Right,None,CMD,2
2key,19,8161,61,Middle,Middle,CMD_Shift,None,2
2key,19,8162,62,Left,Right,Alt,CMD_Alt_Shift,1
2key,19,8163,63,Middle,Right,CMD,CMD_Shift,1
2key,19,8164,64,Left,Middle,CMD,CMD,1
2key,19,8165,65,Right,Middle,Alt,CMD_Alt_Shift,1
2key,19,8166,66,Middle,Left,CMD,CMD,1
2key,19,8167,67,Right,Middle,CMD_Shift,Alt,2
2key,19,8168,68,Right,Right,None,Alt,2
2key,19,8169,69,Middle,Right,Alt,Alt,2
2key,19,8170,70,Right,Middle,CMD_Alt_Shift,CMD,2
2key,19,8171,71,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,19,8172,72,Middle,Right,CMD_Shift,CMD_Shift,1
2key,19,8173,73,Middle,Right,CMD_Shift,CMD_Shift,2
2key,19,8174,74,Left,Right,CMD_Shift,Alt,2
2key,19,8175,75,Right,Right,CMD_Alt_Shift,CMD_Shift,1
2key,19,8176,76,Right,Left,None,None,1
2key,19,8177,77,Left,Left,Alt,None,2
2key,19,8178,78,Middle,Right,CMD_Shift,Alt,2
2key,19,8179,79,Left,Right,Alt,None,2
2key,19,8180,80,Middle,Middle,Alt,CMD_Shift,2
2key,19,8181,81,Left,Left,None,CMD_Shift,2
2key,19,8182,82,Right,Middle,CMD_Alt_Shift,Alt,2
2key,19,8183,83,Left,Middle,CMD_Alt_Shift,None,1
2key,19,8184,84,Middle,Left,CMD_Shift,CMD_Alt_Shift,1
2key,19,8185,85,Left,Left,None,Alt,1
2key,19,8186,86,Right,Left,CMD_Shift,CMD,1
2key,19,8187,87,Left,Middle,None,CMD_Alt_Shift,2
2key,19,8188,88,Left,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,19,8189,89,Left,Middle,CMD_Shift,Alt,1
2key,19,8190,90,Right,Middle,None,None,2
2key,19,8191,91,Right,Right,CMD_Shift,Alt,2
2key,19,8192,92,Right,Right,None,CMD_Alt_Shift,1
2key,19,8193,93,Right,Right,CMD_Alt_Shift,CMD,2
2key,19,8194,94,Left,Left,CMD_Alt_Shift,CMD_Shift,2
2key,19,8195,95,Left,Middle,CMD,CMD_Shift,2
2key,19,8196,96,Middle,Middle,CMD,Alt,2
2key,19,8197,97,Left,Right,CMD_Alt_Shift,Alt,2
2key,19,8198,98,Middle,Left,None,None,1
2key,19,8199,99,Middle,Middle,CMD,CMD_Alt_Shift,2
2key,19,8200,100,Right,Right,None,None,2
2key,19,8201,101,Left,Middle,CMD,None,1
2key,19,8202,102,Left,Right,CMD_Shift,CMD,2
